6,0.6566362380981445
7,0.7761521339416504
8,1.368170976638794
9,1.9226620197296143
10,2.1261520385742188
11,3.0358190536499023
12,3.403157949447632
13,4.465892791748047
14,4.692832946777344
15,5.901720762252808
16,7.986690044403076
17,8.228238821029663
18,10.379928827285767
19,16.24416494369507
20,12.692907810211182
